PassengerId,Age,ServiceCost,CryoInt,VIPInt
6139_02,4.0,0.0,1,0
6139_04,22.0,0.0,1,0
6139_05,51.0,0.0,1,0
6139_06,37.0,0.0,1,0
6141_01,17.0,918.0,0,0
6141_02,21.0,690.0,0,0
6146_01,31.0,0.0,0,0
6148_01,43.0,0.0,1,0
6150_01,18.0,803.0,0,0
6152_02,31.0,4033.0,0,0
6153_01,41.0,0.0,1,0
6155_01,22.0,636.0,0,0
6157_01,49.0,1297.0,0,0
6158_01,14.0,0.0,1,0
6162_01,22.0,576.0,0,0
6163_01,22.0,1668.0,0,0
6166_01,25.0,983.0,0,0
6167_01,42.0,0.0,1,0
6168_01,16.0,0.0,1,0
6168_02,12.0,0.0,0,0
6171_01,14.0,790.0,0,0
6172_01,36.0,0.0,1,0
6174_01,24.0,633.0,0,0
6174_02,4.0,0.0,1,0
6175_01,18.0,809.0,0,0
6175_02,21.0,0.0,1,0
6175_03,27.0,885.0,0,0
6176_01,34.0,0.0,1,0
6178_01,28.0,0.0,1,0
6180_01,16.0,0.0,1,0
6181_01,36.0,7081.0,0,0
6184_01,4.0,0.0,1,0
6186_01,19.0,954.0,0,1
6189_01,3.0,0.0,0,0
6191_01,51.0,0.0,1,0
6191_03,45.0,0.0,1,0
6191_04,18.0,0.0,1,0
6192_01,23.0,550.0,0,0
6194_01,15.0,1078.0,0,0
6200_01,27.0,5528.0,0,0
6200_02,26.0,2059.0,0,0
6200_03,25.0,18404.0,0,0
6201_01,34.0,2445.0,0,1
6205_01,27.0,1955.0,0,1
6206_01,39.0,879.0,0,0
6207_01,31.0,2598.0,0,0
6207_03,19.0,0.0,0,0
6208_01,59.0,0.0,1,0
6215_01,28.0,2924.0,0,0
6215_02,37.0,3383.0,0,0
6216_01,43.0,1192.0,0,0
6218_01,18.0,1278.0,0,0
6218_02,36.0,1692.0,0,0
6220_01,42.0,742.0,0,0
6222_01,29.0,684.0,0,0
6223_01,23.0,2076.0,0,0
6224_01,16.0,2023.0,0,0
6224_02,8.0,0.0,0,0
6225_01,20.0,908.0,0,0
6228_01,38.0,810.0,0,0
6229_01,39.0,0.0,1,0
6230_01,33.0,1298.0,0,0
6232_01,30.0,0.0,1,0
6236_01,22.0,820.0,0,0
6237_01,52.0,0.0,1,0
6238_01,26.0,0.0,1,0
6239_01,19.0,2058.0,0,0
6241_01,33.0,956.0,0,0
6243_01,33.0,0.0,1,0
6245_01,20.0,846.0,0,0
6248_01,10.0,0.0,1,0
6249_01,23.0,909.0,0,0
6251_01,23.0,2189.0,0,0
6252_01,54.0,1658.0,0,0
6253_01,57.0,2598.0,0,0
6253_02,24.0,1331.0,0,0
6254_01,37.0,0.0,1,0
6254_02,59.0,0.0,1,0
6256_01,53.0,0.0,1,0
6262_01,22.0,0.0,1,0
6262_02,18.0,2578.0,0,0
6263_01,17.0,0.0,1,0
6263_02,25.0,5240.0,0,0
6264_01,18.0,801.0,0,0
6266_01,24.0,2727.0,0,0
6268_01,33.0,0.0,1,0
6270_01,34.0,803.0,0,0
6270_02,24.0,744.0,0,0
6271_01,37.0,0.0,0,0
6273_01,23.0,2578.0,0,0
6273_02,32.0,2578.0,0,0
6274_01,13.0,0.0,1,0
6276_01,23.0,0.0,1,0
6279_01,27.0,4300.0,0,0
6280_01,47.0,0.0,1,0
6281_01,38.0,773.0,0,0
6282_01,28.0,623.0,0,0
6283_01,21.0,1841.0,0,0
6285_02,43.0,5338.0,0,0
6289_01,21.0,808.0,0,0
6290_01,36.0,928.0,0,0
6292_01,22.0,701.0,0,0
6293_01,24.0,1050.0,0,0
6296_01,21.0,0.0,1,0
6297_01,57.0,1438.0,0,0
6299_01,46.0,9102.0,0,0
6300_01,42.0,0.0,1,0
6302_01,40.0,723.0,0,0
6302_02,3.0,0.0,0,0
6302_04,3.0,0.0,1,0
6302_05,35.0,1766.0,0,0
6304_01,47.0,4022.0,0,1
6305_01,19.0,0.0,1,0
6305_02,46.0,7498.0,0,0
6308_01,28.0,907.0,0,0
6309_01,5.0,0.0,0,0
6309_04,1.0,0.0,0,0
6313_01,60.0,2187.0,0,0
6313_02,34.0,3097.0,0,0
6316_01,64.0,991.0,0,0
6318_01,15.0,0.0,1,0
6319_01,65.0,1013.0,0,0
6320_01,53.0,1022.0,0,0
6321_01,58.0,0.0,1,0
6321_02,19.0,3190.0,0,0
6322_01,16.0,1609.0,0,0
6323_01,48.0,8607.0,0,0
6323_02,33.0,4778.0,0,0
6324_01,31.0,705.0,0,0
6324_03,40.0,906.0,0,0
6325_01,34.0,0.0,1,0
6325_02,21.0,684.0,0,0
6326_01,20.0,717.0,0,0
6327_01,9.0,0.0,1,0
6328_02,2.0,0.0,1,0
6328_03,53.0,696.0,0,0
6328_04,0.0,0.0,0,0
6330_01,38.0,0.0,1,0
6331_01,21.0,0.0,1,0
6334_01,31.0,0.0,1,0
6334_02,7.0,0.0,1,0
6334_03,12.0,0.0,0,0
6334_04,0.0,0.0,1,0
6334_05,17.0,1609.0,0,0
6334_06,55.0,724.0,0,0
6334_07,2.0,0.0,0,0
6335_01,32.0,1400.0,0,0
6338_01,16.0,796.0,0,0
6339_01,0.0,0.0,0,0
6340_01,29.0,6720.0,0,0
6340_02,25.0,17406.0,0,0
6341_01,39.0,3793.0,0,0
6343_01,42.0,0.0,1,0
6344_01,0.0,0.0,0,0
6344_02,14.0,0.0,1,0
6346_01,29.0,2223.0,0,0
6346_02,54.0,1286.0,0,0
6347_01,35.0,0.0,1,0
6349_01,18.0,1113.0,0,0
6351_01,14.0,974.0,0,0
6353_01,53.0,0.0,1,0
6354_01,48.0,2518.0,0,0
6355_01,21.0,641.0,0,0
6356_01,44.0,1126.0,0,0
6357_01,25.0,1031.0,0,0
6360_02,27.0,0.0,1,0
6360_03,40.0,0.0,1,0
6361_01,44.0,884.0,0,0
6363_01,36.0,0.0,1,0
6363_02,3.0,0.0,1,0
6363_06,47.0,0.0,1,0
6365_01,33.0,3206.0,0,0
6367_01,30.0,2598.0,0,1
6367_02,18.0,1172.0,0,0
6368_01,26.0,883.0,0,0
6369_01,19.0,753.0,0,0
6370_01,28.0,0.0,1,0
6371_01,35.0,884.0,0,0
6372_01,40.0,4555.0,0,0
6372_02,26.0,2856.0,0,1
6372_03,45.0,3776.0,0,0
6373_01,54.0,806.0,0,0
6374_01,13.0,1150.0,0,0
6376_01,26.0,0.0,1,0
6378_01,16.0,0.0,1,0
6380_01,37.0,1156.0,0,0
6380_02,17.0,0.0,1,0
6380_03,16.0,2091.0,0,0
6381_01,18.0,694.0,0,0
6385_01,21.0,873.0,0,0
6388_01,24.0,826.0,0,0
6394_01,41.0,0.0,1,0
6394_02,15.0,0.0,1,0
6394_03,36.0,0.0,1,0
6394_04,23.0,5038.0,0,0
6397_01,19.0,739.0,0,0
6398_01,23.0,0.0,1,0
6399_01,47.0,4221.0,0,0
6400_01,40.0,2106.0,0,0
6400_02,34.0,11506.0,0,1
6402_01,2.0,0.0,0,0
6402_02,8.0,0.0,1,0
6402_03,0.0,0.0,1,0
6402_04,18.0,1721.0,0,0
6402_05,11.0,0.0,0,0
6405_01,19.0,1082.0,0,0
6405_03,25.0,0.0,1,0
6405_04,0.0,0.0,0,0
6406_01,27.0,0.0,1,0
6406_02,34.0,0.0,1,0
6407_01,19.0,0.0,1,0
6408_01,22.0,481.0,0,0
6409_01,22.0,808.0,0,0
6411_01,52.0,661.0,0,0
6412_01,30.0,1670.0,0,0
6414_01,31.0,808.0,0,0
6415_01,51.0,0.0,1,0
6416_01,21.0,705.0,0,0
6418_01,27.0,865.0,0,0
6421_01,28.0,0.0,1,0
6421_02,29.0,6577.0,0,0
6422_01,23.0,2688.0,0,0
6422_02,11.0,0.0,1,0
6422_03,23.0,1760.0,0,0
6422_04,34.0,1048.0,0,0
6428_02,16.0,0.0,1,0
6430_01,18.0,0.0,1,0
6431_02,20.0,0.0,1,0
6431_03,27.0,850.0,0,0
6432_01,55.0,5830.0,0,0
6433_01,53.0,1733.0,0,0
6433_02,37.0,0.0,1,0
6434_01,55.0,0.0,1,0
6436_01,24.0,784.0,0,0
6437_01,24.0,652.0,0,0
6439_01,49.0,0.0,1,0
6442_01,17.0,1806.0,0,0
6443_01,39.0,767.0,0,0
6443_02,5.0,0.0,1,0
6443_03,10.0,0.0,0,0
6443_04,1.0,0.0,1,0
6443_05,16.0,1231.0,0,0
6443_06,51.0,1778.0,0,0
6443_07,5.0,0.0,1,0
6444_02,0.0,0.0,1,0
6446_01,20.0,810.0,0,0
6446_02,0.0,0.0,1,0
6446_03,1.0,0.0,1,0
6447_01,38.0,0.0,1,0
6448_01,40.0,776.0,0,0
6449_01,18.0,0.0,0,0
6449_02,36.0,2599.0,0,0
6450_01,23.0,5578.0,0,0
6450_02,42.0,0.0,1,0
6452_01,24.0,865.0,0,0
6452_03,2.0,0.0,1,0
6453_01,28.0,1748.0,0,0
6455_01,26.0,5831.0,0,0
6458_01,14.0,0.0,0,0
6459_01,14.0,0.0,1,0
6461_01,28.0,717.0,0,0
6462_01,27.0,0.0,1,0
6462_02,21.0,2599.0,0,0
6463_01,24.0,2796.0,0,0
6464_01,18.0,643.0,0,0
6468_01,24.0,0.0,1,0
6468_02,8.0,0.0,1,0
6468_03,36.0,0.0,1,0
6468_04,32.0,1183.0,0,1
6470_01,19.0,788.0,0,0
6471_01,12.0,0.0,0,0
6472_01,21.0,0.0,1,0
6472_02,13.0,0.0,1,0
6473_01,20.0,0.0,1,0
6477_01,23.0,3579.0,0,0
6477_02,17.0,5110.0,0,0
6478_01,29.0,1297.0,0,0
6480_01,27.0,789.0,0,0
6481_01,22.0,887.0,0,0
6482_01,26.0,1686.0,0,0
6482_02,1.0,0.0,1,0
6482_03,7.0,0.0,1,0
6485_01,78.0,703.0,0,0
6485_02,24.0,705.0,0,0
6487_01,26.0,1052.0,0,0
6488_01,50.0,3858.0,0,0
6489_01,16.0,0.0,1,0
6490_01,57.0,0.0,1,0
6490_02,29.0,6100.0,0,0
6490_03,27.0,9088.0,0,0
6490_04,42.0,2085.0,0,0
6492_01,28.0,0.0,1,0
6493_01,18.0,0.0,1,0
6494_01,38.0,7348.0,0,0
6500_01,32.0,787.0,0,0
6501_01,21.0,2184.0,0,0
6503_01,27.0,1384.0,0,0
6508_01,32.0,591.0,0,0
6509_01,23.0,753.0,0,0
6510_01,29.0,5537.0,0,0
6511_01,22.0,716.0,0,0
6511_02,31.0,0.0,1,0
6511_03,0.0,0.0,1,0
6512_01,2.0,0.0,0,0
6512_03,28.0,8693.0,0,0
6513_01,20.0,1242.0,0,0
6514_01,28.0,6776.0,0,1
6514_02,42.0,17160.0,0,0
6517_01,32.0,827.0,0,0
6520_01,19.0,1792.0,0,0
6522_01,20.0,717.0,0,0
6523_01,20.0,0.0,1,0
6525_02,32.0,0.0,1,0
6525_03,16.0,0.0,1,0
6526_01,21.0,0.0,1,0
6526_02,12.0,0.0,0,0
6529_01,21.0,0.0,1,0
6530_01,31.0,1297.0,0,0
6535_01,35.0,954.0,0,0
6539_01,44.0,5976.0,0,0
6540_01,13.0,679.0,0,0
6541_01,21.0,717.0,0,0
6544_01,37.0,7138.0,0,0
6546_01,34.0,394.0,0,0
6547_01,21.0,1171.0,0,0
6548_01,38.0,1434.0,0,0
6549_01,31.0,2093.0,0,0
6552_01,20.0,809.0,0,0
6553_01,39.0,744.0,0,0
6556_01,29.0,0.0,1,0
6556_02,68.0,0.0,1,0
6557_01,38.0,5594.0,0,0
6558_01,31.0,793.0,0,0
6560_01,41.0,732.0,0,0
6561_01,29.0,13305.0,0,0
6561_02,25.0,0.0,0,0
6562_01,27.0,868.0,0,0
6563_01,21.0,1319.0,0,0
6563_02,30.0,908.0,0,0
6565_01,40.0,2107.0,0,0
6565_02,59.0,1657.0,0,0
6567_01,35.0,0.0,1,0
6570_01,27.0,908.0,0,0
6572_01,24.0,644.0,0,0
6573_01,50.0,902.0,0,0
6574_01,22.0,4167.0,0,0
6578_01,26.0,0.0,1,0
6578_02,16.0,0.0,1,0
6580_01,56.0,784.0,0,0
6582_01,25.0,2200.0,0,0
6583_01,13.0,12439.0,0,0
6583_02,53.0,3776.0,0,0
6585_01,21.0,0.0,1,0
6588_01,38.0,442.0,0,0
6588_02,20.0,0.0,1,0
6590_01,24.0,0.0,1,0
6590_02,56.0,17651.0,0,0
6591_01,47.0,1528.0,0,0
6592_01,21.0,0.0,1,0
6593_02,26.0,724.0,0,0
6594_01,34.0,0.0,1,0
6595_01,35.0,888.0,0,0
6598_01,35.0,0.0,1,0
6601_01,24.0,692.0,0,0
6602_01,62.0,2796.0,0,0
6603_01,25.0,3768.0,0,0
6604_01,42.0,0.0,1,0
6606_01,25.0,686.0,0,0
6608_01,21.0,2153.0,0,0
6609_01,17.0,0.0,1,0
6611_01,41.0,642.0,0,0
6611_02,50.0,0.0,1,0
6611_03,20.0,653.0,0,0
6613_01,15.0,0.0,1,0
6614_01,29.0,0.0,1,0
6616_01,20.0,2602.0,0,0
6618_01,35.0,5280.0,0,0
6621_01,43.0,650.0,0,0
6622_01,54.0,810.0,0,0
6624_01,44.0,2328.0,0,0
6625_01,34.0,0.0,1,0
6625_02,15.0,880.0,0,0
6626_01,24.0,0.0,1,0
6628_01,29.0,716.0,0,0
6630_01,19.0,1050.0,0,0
6633_01,26.0,0.0,0,0
6634_01,46.0,0.0,1,0
6634_02,64.0,0.0,1,0
6635_01,17.0,1624.0,0,0
6635_02,45.0,4193.0,0,0
6637_01,27.0,1228.0,0,0
6638_01,29.0,0.0,1,0
6639_01,18.0,0.0,1,0
6641_01,26.0,0.0,1,0
6641_02,39.0,0.0,1,0
6642_01,59.0,0.0,1,0
6643_01,20.0,702.0,0,0
6645_01,17.0,0.0,1,0
6646_01,47.0,0.0,1,0
6647_01,29.0,1532.0,0,0
6650_01,48.0,808.0,0,0
6652_01,39.0,540.0,0,0
6654_01,28.0,0.0,1,0
6654_02,12.0,0.0,1,0
6655_01,30.0,0.0,1,0
6660_01,47.0,693.0,0,0
6662_01,0.0,0.0,0,0
6662_03,0.0,0.0,1,0
6663_01,20.0,809.0,0,0
6663_02,35.0,804.0,0,0
6664_01,18.0,827.0,0,0
6665_01,17.0,0.0,1,0
6665_02,18.0,1523.0,0,0
6665_03,53.0,0.0,0,0
6665_04,35.0,8000.0,0,0
6667_01,48.0,0.0,1,0
6668_01,68.0,888.0,0,0
6668_02,27.0,1722.0,0,0
6669_01,28.0,629.0,0,0
6670_01,37.0,899.0,0,0
6671_03,14.0,1895.0,0,0
6672_01,1.0,0.0,0,0
6672_02,4.0,0.0,0,0
6672_03,30.0,1295.0,0,0
6672_04,11.0,0.0,1,0
6673_01,45.0,1608.0,0,0
6674_01,29.0,2585.0,0,0
6674_04,25.0,0.0,1,0
6674_05,25.0,2004.0,0,0
6675_02,24.0,1556.0,0,0
6676_01,35.0,0.0,1,0
6681_01,22.0,1226.0,0,0
6683_01,32.0,0.0,1,0
6684_01,57.0,8740.0,0,0
6684_03,46.0,4403.0,0,0
6692_01,26.0,0.0,1,0
6693_01,55.0,993.0,0,0
6697_01,20.0,809.0,0,0
6698_01,31.0,684.0,0,0
6699_01,13.0,0.0,0,0
6702_01,50.0,0.0,1,0
6706_01,21.0,0.0,1,0
6706_02,25.0,0.0,1,0
6707_01,46.0,0.0,1,0
6708_01,0.0,0.0,0,0
6708_03,36.0,2806.0,0,0
6708_04,19.0,0.0,1,0
6708_05,35.0,0.0,1,0
6713_01,24.0,700.0,0,0
6718_01,37.0,784.0,0,0
6718_02,5.0,0.0,1,0
6719_01,41.0,0.0,1,0
6720_01,44.0,0.0,0,0
6722_01,28.0,0.0,1,0
6722_02,27.0,3924.0,0,0
6722_03,40.0,0.0,1,0
6724_01,27.0,0.0,1,0
6724_02,17.0,0.0,1,0
6725_01,32.0,5676.0,0,0
6726_01,29.0,907.0,0,0
6729_01,41.0,2093.0,0,0
6729_02,48.0,0.0,1,0
6729_03,27.0,2790.0,0,0
6730_01,14.0,846.0,0,0
6731_01,32.0,3137.0,0,0
6734_01,47.0,3378.0,0,0
6734_02,14.0,0.0,1,0
6734_03,37.0,0.0,1,1
6734_04,33.0,0.0,1,0
6736_01,33.0,2322.0,0,0
6739_01,44.0,888.0,0,0
6741_01,37.0,1720.0,0,0
6742_01,33.0,1291.0,0,0
6744_01,21.0,2366.0,0,0
6744_02,38.0,1820.0,0,0
6744_03,16.0,3951.0,0,0
6744_05,41.0,2099.0,0,0
6745_01,28.0,1046.0,0,0
6746_01,28.0,0.0,1,0
6748_03,25.0,1645.0,0,0
6749_01,21.0,826.0,0,0
6750_01,29.0,884.0,0,0
6751_01,23.0,0.0,1,0
6751_02,31.0,0.0,1,0
6753_01,50.0,0.0,1,0
6753_02,25.0,0.0,0,0
6754_01,25.0,5107.0,0,1
6756_01,23.0,757.0,0,0
6756_02,46.0,753.0,0,0
6756_03,0.0,0.0,0,0
6757_01,53.0,2599.0,0,0
6758_01,25.0,701.0,0,0
6760_01,30.0,1429.0,0,0
6761_01,18.0,0.0,1,0
6761_02,20.0,0.0,0,0
6762_01,54.0,704.0,0,0
6763_01,20.0,952.0,0,0
6764_01,32.0,3693.0,0,0
6764_02,31.0,2599.0,0,0
6765_01,55.0,0.0,1,0
6766_01,16.0,539.0,0,0
6766_03,3.0,0.0,1,0
6774_02,6.0,0.0,1,0
6774_03,33.0,704.0,0,0
6775_01,14.0,0.0,1,0
6776_01,24.0,692.0,0,0
6778_01,47.0,2175.0,0,0
6779_01,37.0,8513.0,0,0
6779_03,44.0,0.0,1,0
6779_04,11.0,0.0,0,0
6780_01,15.0,0.0,1,0
6784_01,60.0,706.0,0,0
6784_02,49.0,767.0,0,0
6786_01,23.0,1233.0,0,0
6787_01,9.0,0.0,0,0
6787_03,17.0,2023.0,0,0
6787_04,42.0,0.0,1,0
6787_06,0.0,0.0,0,0
6787_07,26.0,781.0,0,0
6788_01,56.0,809.0,0,0
6789_01,26.0,866.0,0,0
6792_01,41.0,2598.0,0,0
6794_01,27.0,1056.0,0,0
6796_01,31.0,704.0,0,0
6798_01,40.0,806.0,0,0
6799_01,40.0,0.0,1,0
6800_01,15.0,0.0,1,0
6801_01,50.0,7966.0,0,1
6802_01,42.0,2951.0,0,0
6805_01,50.0,1749.0,0,0
6806_01,39.0,907.0,0,0
6810_01,20.0,0.0,1,0
6810_02,30.0,2789.0,0,0
6810_04,36.0,0.0,1,0
6810_05,68.0,0.0,1,0
6813_01,22.0,737.0,0,0
6814_01,36.0,9155.0,0,0
6816_01,3.0,0.0,1,0
6816_03,32.0,0.0,1,0
6816_04,10.0,0.0,0,0
6816_05,0.0,0.0,1,0
6816_06,9.0,0.0,1,0
6817_01,37.0,689.0,0,0
6818_01,31.0,2708.0,0,0
6821_01,43.0,1554.0,0,0
6822_01,15.0,724.0,0,0
6825_01,30.0,0.0,1,0
6825_02,24.0,4975.0,0,0
6826_01,49.0,1776.0,0,0
6827_01,73.0,5589.0,0,0
6827_02,14.0,0.0,1,0
6827_03,50.0,0.0,1,0
6829_01,2.0,0.0,1,0
6829_02,49.0,812.0,0,0
6829_03,32.0,0.0,1,0
6832_01,33.0,0.0,1,0
6833_01,23.0,1523.0,0,0
6837_01,43.0,0.0,1,0
6839_01,36.0,1914.0,0,0
6840_01,26.0,0.0,1,0
6843_02,30.0,0.0,1,0
6844_01,23.0,2337.0,0,0
6848_01,13.0,0.0,1,0
6850_02,25.0,0.0,1,0
6850_03,52.0,1621.0,0,0
6851_01,22.0,788.0,0,0
6853_01,31.0,9880.0,0,0
6854_01,23.0,3458.0,0,0
6857_01,35.0,1234.0,0,0
6858_01,26.0,0.0,1,0
6858_02,14.0,0.0,1,0
6858_03,39.0,5044.0,0,0
6858_04,8.0,0.0,0,0
6859_01,29.0,0.0,1,0
6861_01,15.0,0.0,1,0
6862_01,48.0,0.0,1,0
6862_02,9.0,0.0,0,0
6863_01,25.0,936.0,0,0
6864_01,13.0,0.0,1,0
6865_02,32.0,0.0,1,0
6866_01,20.0,18128.0,0,0
6866_02,40.0,27842.0,0,0
6868_01,18.0,2250.0,0,0
6869_01,21.0,904.0,0,0
6873_01,62.0,2390.0,0,0
6879_01,23.0,0.0,1,0
6880_01,48.0,2364.0,0,1
6880_02,27.0,0.0,1,0
6882_01,32.0,0.0,1,0
6882_02,53.0,0.0,0,0
6883_01,26.0,399.0,0,0
6887_01,32.0,907.0,0,0
6889_01,40.0,921.0,0,0
6891_01,27.0,2385.0,0,0
6893_01,29.0,0.0,1,0
6894_01,37.0,0.0,1,0
6894_02,0.0,0.0,0,0
6895_01,25.0,9116.0,0,0
6896_02,3.0,0.0,0,0
6896_03,9.0,0.0,0,0
6898_01,27.0,4440.0,0,0
6899_01,59.0,0.0,0,0
6900_01,16.0,0.0,1,0
6901_01,16.0,2639.0,0,0
6902_01,46.0,0.0,1,0
6903_01,25.0,2911.0,0,0
6905_01,39.0,871.0,0,0
6905_02,15.0,982.0,0,0
6905_03,16.0,796.0,0,0
6906_01,35.0,7137.0,0,0
6906_02,43.0,2135.0,0,0
6906_03,7.0,0.0,1,0
6907_01,29.0,0.0,1,0
6908_01,60.0,18934.0,0,0
6910_01,49.0,772.0,0,0
6911_01,50.0,1159.0,0,0
6912_01,40.0,3252.0,0,0
6913_01,49.0,0.0,1,0
6913_02,18.0,2083.0,0,0
6915_01,29.0,0.0,1,0
6917_01,56.0,1911.0,0,1
6918_01,29.0,0.0,1,0
6920_01,29.0,990.0,0,0
6921_01,22.0,4104.0,0,0
6921_03,23.0,6384.0,0,0
6921_04,28.0,15376.0,0,1
6921_05,19.0,0.0,1,0
6921_06,32.0,8420.0,0,0
6924_01,37.0,0.0,0,0
6925_01,26.0,786.0,0,0
6926_01,43.0,2618.0,0,0
6928_01,25.0,996.0,0,0
6928_02,11.0,0.0,0,0
6929_01,4.0,0.0,0,0
6929_02,32.0,0.0,1,0
6929_03,15.0,791.0,0,0
6930_01,17.0,0.0,1,0
6931_01,37.0,0.0,1,0
6932_01,20.0,754.0,0,0
6934_01,47.0,1428.0,0,0
6937_01,8.0,0.0,1,0
6939_01,22.0,907.0,0,0
6940_01,39.0,696.0,0,0
6943_01,57.0,0.0,1,0
6944_01,29.0,0.0,1,0
6946_01,70.0,804.0,0,0
6947_01,13.0,0.0,1,0
6947_02,49.0,3121.0,0,0
6949_01,25.0,985.0,0,0
6950_01,19.0,0.0,1,0
6950_02,15.0,0.0,1,0
6951_01,37.0,2973.0,0,0
6954_02,22.0,1173.0,0,0
6957_01,26.0,2340.0,0,0
6960_01,25.0,837.0,0,0
6962_01,19.0,809.0,0,0
6963_01,20.0,5869.0,0,0
6964_01,35.0,702.0,0,0
6966_01,37.0,1031.0,0,0
6967_01,37.0,16338.0,0,0
6968_01,13.0,803.0,0,0
6970_02,29.0,1049.0,0,0
6971_02,4.0,0.0,0,0
6971_03,19.0,0.0,1,0
6971_04,17.0,0.0,1,0
6971_05,28.0,4626.0,0,0
6971_06,28.0,3124.0,0,0
6972_01,21.0,710.0,0,0
6973_01,45.0,1601.0,0,0
6977_01,20.0,0.0,1,0
6977_02,38.0,809.0,0,0
6978_01,24.0,905.0,0,0
6979_01,22.0,788.0,0,0
6980_01,44.0,805.0,0,0
6981_01,41.0,628.0,0,0
6982_01,21.0,0.0,1,0
6984_02,54.0,0.0,1,0
6984_03,19.0,2604.0,0,0
6985_01,32.0,1019.0,0,0
6988_02,28.0,4526.0,0,0
6990_01,21.0,674.0,0,0
6991_01,38.0,4279.0,0,0
6992_01,12.0,0.0,0,0
6992_03,27.0,0.0,1,0
6994_01,22.0,0.0,1,0
6994_02,20.0,8044.0,0,0
6995_01,24.0,717.0,0,0
6996_01,34.0,699.0,0,0
6997_01,42.0,1058.0,0,0
6997_02,24.0,2366.0,0,0
6998_01,28.0,758.0,0,0
6999_01,29.0,1049.0,0,0
7001_01,31.0,0.0,1,0
7002_01,29.0,889.0,0,0
7005_01,16.0,1253.0,0,0
7006_01,16.0,0.0,1,0
7007_01,27.0,4052.0,0,0
7008_01,23.0,804.0,0,0
7010_01,16.0,891.0,0,0
7010_02,30.0,1441.0,0,0
7011_01,24.0,631.0,0,0
7013_01,36.0,0.0,1,0
7014_01,25.0,5015.0,0,0
7015_01,29.0,0.0,1,0
7016_01,21.0,0.0,1,0
7017_01,26.0,0.0,1,0
7018_01,30.0,0.0,0,0
7019_01,31.0,717.0,0,0
7019_02,20.0,2429.0,0,0
7021_01,33.0,0.0,1,0
7022_01,35.0,5792.0,0,0
7022_02,46.0,2843.0,0,0
7025_01,63.0,0.0,1,0
7026_01,37.0,4842.0,0,0
7028_01,5.0,0.0,0,0
7029_01,20.0,2450.0,0,0
7029_02,49.0,0.0,1,0
7031_01,3.0,0.0,0,0
7036_01,14.0,0.0,1,0
7037_01,26.0,3286.0,0,0
7038_01,51.0,0.0,1,0
7040_01,16.0,0.0,1,0
7041_01,18.0,0.0,1,0
7044_01,24.0,3148.0,0,0
7045_01,19.0,1181.0,0,0
7047_01,21.0,0.0,1,0
7048_01,24.0,697.0,0,0
7049_01,21.0,0.0,1,0
7050_01,13.0,1003.0,0,0
7051_01,39.0,764.0,0,0
7056_01,43.0,5532.0,0,0
7057_01,19.0,5917.0,0,0
7059_01,52.0,0.0,1,0
7061_01,16.0,1745.0,0,0
7062_01,21.0,903.0,0,0
7068_01,45.0,595.0,0,0
7069_01,22.0,788.0,0,0
7069_03,0.0,0.0,0,0
7071_01,63.0,528.0,0,0
7074_01,1.0,0.0,1,0
7077_01,36.0,865.0,0,0
7078_01,13.0,781.0,0,0
7079_01,13.0,767.0,0,0
7080_01,37.0,0.0,1,0
7082_01,44.0,994.0,0,0
7083_01,32.0,0.0,1,0
7084_01,26.0,1070.0,0,0
7085_01,62.0,2365.0,0,0
7085_02,2.0,0.0,1,0
7085_03,1.0,0.0,1,0
7086_01,24.0,775.0,0,0
7087_01,1.0,0.0,1,0
7088_01,63.0,870.0,0,0
7089_01,20.0,3883.0,0,0
7091_01,32.0,0.0,1,0
7092_01,24.0,644.0,0,0
7093_01,32.0,0.0,1,0
7094_01,36.0,4915.0,0,0
7095_01,13.0,0.0,1,0
7096_01,29.0,0.0,1,0
7096_02,27.0,2339.0,0,0
7096_03,30.0,0.0,1,0
7097_01,27.0,4851.0,0,0
7097_02,14.0,3572.0,0,0
7097_03,32.0,5712.0,0,1
7097_04,33.0,2389.0,0,1
7098_01,35.0,732.0,0,0
7104_01,57.0,9612.0,0,0
7105_01,20.0,578.0,0,0
7106_01,18.0,0.0,1,0
7109_01,49.0,20699.0,0,0
7110_01,23.0,549.0,0,0
7111_01,24.0,1338.0,0,0
7113_01,24.0,757.0,0,0
7113_02,23.0,611.0,0,0
7114_01,24.0,694.0,0,0
7116_01,26.0,0.0,1,0
7117_01,28.0,0.0,1,0
7118_01,17.0,1383.0,0,0
7119_01,20.0,2152.0,0,0
7120_01,22.0,1201.0,0,0
7121_01,23.0,0.0,1,0
7121_02,22.0,0.0,1,0
7126_01,29.0,1384.0,0,0
7128_01,37.0,13673.0,0,0
7128_02,44.0,4530.0,0,0
7128_03,34.0,5458.0,0,0
7132_01,23.0,626.0,0,0
7133_01,18.0,803.0,0,0
7134_01,18.0,0.0,1,0
7140_01,18.0,748.0,0,0
7142_01,22.0,1173.0,0,0
7142_02,10.0,0.0,0,0
7143_01,31.0,1346.0,0,0
7144_01,48.0,0.0,1,0
7148_01,51.0,1795.0,0,1
7149_01,25.0,0.0,1,0
7151_01,32.0,1590.0,0,0
7152_01,8.0,0.0,0,0
7152_02,49.0,0.0,1,0
7155_01,28.0,685.0,0,0
7156_01,3.0,0.0,0,0
7156_03,31.0,0.0,1,0
7156_04,11.0,0.0,0,0
7157_01,27.0,0.0,1,0
